datetime,	activation,	dropout,	momentum,	minibatch_size,	n_epochs,	learning_rate,	optimizer,	n_layers,	units1,	units2,	units3,	units4,	units5,	units6,	training_r2,	test_r2
2018-03-27 18:12:28,	relu,	0.78846914543,	0.775092791262,	5511,	255,	0.0132607555123,	GradientDescentOptimizer,	4,	8.15291722866,	11.7205328148,	13.6434197951,	4.90375170661,	None,	None,	-0.910208241864,	-0.910208241864
2018-03-27 18:12:28,	relu,	0.783645302907,	0.778074603393,	5254,	252,	0.0118649751007,	GradientDescentOptimizer,	4,	8.21413271735,	11.6552015542,	13.6839425469,	3.99586047831,	None,	None,	-0.222358762465,	-0.222358762465
2018-03-27 18:12:28,	relu,	0.790795868524,	0.77541555656,	5311,	252,	0.0126295537043,	GradientDescentOptimizer,	4,	8.06261781046,	11.7531819403,	12.1533345343,	3.96625170661,	None,	None,	-0.300614550472,	-0.300614550472
2018-03-27 18:12:28,	relu,	0.795929988876,	0.771377375789,	2148,	255,	0.0122459014168,	GradientDescentOptimizer,	4,	8.23337557816,	11.7287690892,	13.6264747461,	3.96108316641,	None,	None,	-0.790937390865,	-0.790937390865
2018-03-27 18:12:28,	relu,	0.792806424324,	0.776530355621,	5471,	254,	0.0123006083814,	GradientDescentOptimizer,	4,	8.1408242153,	11.6686392389,	13.5661727688,	3.99764503011,	None,	None,	-0.499323712396,	-0.499323712396
2018-03-27 18:12:28,	relu,	0.789573196234,	0.77455753415,	3613,	255,	0.012422470547,	GradientDescentOptimizer,	4,	8.16521186923,	11.704913537,	10.765464298,	4.12763091413,	None,	None,	-0.000626915181555,	-0.000626915181555
2018-03-27 18:12:28,	relu,	0.801418158847,	0.777706964799,	5449,	252,	0.0125072481217,	GradientDescentOptimizer,	4,	8.17764029464,	11.7529165679,	13.6852965471,	4.11547635954,	None,	None,	-0.657418166024,	-0.657418166024
2018-03-27 18:12:28,	relu,	0.688360228531,	0.776406751503,	5322,	254,	0.0121838578236,	GradientDescentOptimizer,	4,	8.03456440756,	11.5210316484,	13.5781198413,	3.97596679614,	None,	None,	-0.434927895113,	-0.434927895113
2018-03-27 18:12:28,	relu,	0.796448194594,	0.780026458436,	5330,	253,	0.0126101449657,	GradientDescentOptimizer,	4,	8.21976470512,	11.6684619499,	13.6494611888,	5.84125170661,	None,	None,	-0.49580500023,	-0.49580500023
2018-03-27 18:12:28,	relu,	0.790661363668,	0.783095522805,	5585,	261,	0.0128675782001,	GradientDescentOptimizer,	4,	8.23987306125,	11.6096425335,	12.6220845343,	3.93549425774,	None,	None,	-0.417472032284,	-0.417472032284
2018-03-27 18:12:28,	relu,	0.774009215716,	0.773355431092,	5477,	255,	0.0123006816813,	GradientDescentOptimizer,	4,	8.15681121425,	11.7389022434,	13.6521856218,	4.07123966881,	None,	None,	-0.709507342287,	-0.709507342287
2018-03-27 18:12:28,	relu,	0.783287502652,	0.777264179982,	4115,	253,	0.0124694205422,	GradientDescentOptimizer,	4,	8.15490446241,	11.8501209935,	10.8771645192,	4.02657271979,	None,	None,	-0.314060382577,	-0.314060382577
2018-03-27 18:12:28,	relu,	0.796884889894,	0.779796690541,	5203,	253,	0.0132977135395,	GradientDescentOptimizer,	4,	8.1470172123,	11.6077814949,	13.489710202,	4.02396383008,	None,	None,	-0.331211418303,	-0.331211418303
2018-03-27 18:12:28,	relu,	0.785271183065,	0.775493939255,	2447,	253,	0.0130874664246,	GradientDescentOptimizer,	4,	8.14184277648,	11.796830179,	13.6205598321,	3.9670184645,	None,	None,	-0.369137633929,	-0.369137633929
2018-03-27 18:12:28,	relu,	0.783857550388,	0.77828844921,	5446,	252,	0.0118027699971,	GradientDescentOptimizer,	4,	8.08835472422,	11.7087458681,	13.4962665931,	4.09482358985,	None,	None,	-0.944530200588,	-0.944530200588
2018-03-27 18:12:28,	relu,	0.786161172669,	0.775629803859,	5300,	253,	0.0133453919267,	GradientDescentOptimizer,	4,	8.15389596077,	11.6754994595,	13.5449924527,	4.43500170661,	None,	None,	-0.698421007509,	-0.698421007509
2018-03-27 18:12:28,	relu,	0.791494832413,	0.776255858183,	5529,	252,	0.0122021519036,	GradientDescentOptimizer,	4,	8.18001592494,	11.7271915082,	10.7470845343,	4.0199647422,	None,	None,	-0.400454216571,	-0.400454216571
2018-03-27 18:12:28,	relu,	0.798922425416,	0.778020874073,	5337,	254,	0.011767895369,	GradientDescentOptimizer,	4,	8.16670861972,	11.6521985545,	13.7129197127,	4.30426986027,	None,	None,	-0.565261052665,	-0.565261052665
2018-03-27 18:12:28,	relu,	0.791674733632,	0.780740530365,	5342,	252,	0.0124445371986,	GradientDescentOptimizer,	4,	8.09675047623,	11.7028168833,	13.7458108484,	3.9722839782,	None,	None,	-0.836501637201,	-0.836501637201
2018-03-27 18:12:28,	relu,	0.783453488127,	0.777355665118,	5467,	254,	0.0132524879676,	GradientDescentOptimizer,	4,	8.23000305376,	11.6954028469,	11.6845845343,	4.09155076156,	None,	None,	-0.148457952153,	-0.148457952153
2018-03-27 18:12:28,	relu,	0.794943311502,	0.77406677881,	5501,	254,	0.0132529218767,	GradientDescentOptimizer,	4,	8.03570126152,	11.636105941,	13.576147823,	4.0584146375,	None,	None,	-0.7807026397,	-0.7807026397
2018-03-27 18:12:28,	relu,	0.794324092187,	0.772433433329,	5336,	253,	0.0120863267336,	GradientDescentOptimizer,	4,	8.06931348246,	11.6121882293,	13.5265595457,	4.00339543784,	None,	None,	-0.663264066243,	-0.663264066243
2018-03-27 18:12:28,	relu,	0.711509215716,	0.779294977925,	5315,	253,	0.012885111369,	GradientDescentOptimizer,	4,	7.98206767549,	11.6622981369,	13.5595845343,	4.12595109943,	None,	None,	-0.587073216227,	-0.587073216227
2018-03-27 18:12:28,	relu,	0.789617838402,	0.776317732407,	3173,	254,	0.0125260197855,	GradientDescentOptimizer,	4,	8.22511473745,	11.7637611745,	13.4587309962,	5.37250170661,	None,	None,	-0.723015511059,	-0.723015511059
2018-03-27 18:12:28,	relu,	0.783555160442,	0.776557092564,	5317,	256,	0.0125693141427,	GradientDescentOptimizer,	4,	8.02318063203,	11.0708576684,	10.8655905847,	3.96164717185,	None,	None,	-0.295056033022,	-0.295056033022
2018-03-27 18:12:28,	relu,	0.792763575031,	0.773528260066,	5402,	254,	0.0124894550359,	GradientDescentOptimizer,	4,	8.11407358663,	11.7061311257,	13.6040730577,	4.10072540749,	None,	None,	-0.49039591431,	-0.49039591431
2018-03-27 18:12:28,	relu,	0.783166679817,	0.778560440867,	5609,	253,	0.0121326979534,	GradientDescentOptimizer,	4,	8.12562362487,	11.6024493446,	10.7367637109,	4.00453442146,	None,	None,	-0.174043917909,	-0.174043917909
2018-03-27 18:12:28,	relu,	0.793930304395,	0.772920925212,	2973,	258,	0.0128893806387,	GradientDescentOptimizer,	4,	8.07602307506,	11.5965589741,	13.611766765,	4.02788046844,	None,	None,	-0.132818012949,	-0.132818012949
2018-03-27 18:12:28,	relu,	0.678226448726,	0.77656691086,	5616,	252,	0.0132255224041,	GradientDescentOptimizer,	4,	8.19115125333,	11.5764398156,	13.6771126266,	4.09340708411,	None,	None,	-0.424154005836,	-0.424154005836
2018-03-27 18:12:28,	relu,	0.785550854007,	0.771590240774,	5001,	253,	0.0129609202173,	GradientDescentOptimizer,	4,	8.12045678263,	11.6800534936,	11.9189595343,	4.1162888235,	None,	None,	-0.987126009867,	-0.987126009867
2018-03-27 18:12:28,	relu,	0.795423891321,	0.775531708646,	5595,	253,	0.0126433643219,	GradientDescentOptimizer,	4,	8.16571377068,	11.7364458765,	13.7701666297,	4.11609295117,	None,	None,	-0.0540471908847,	-0.0540471908847
2018-03-27 18:12:28,	relu,	0.789083267663,	0.774422808226,	5363,	253,	0.0130982744792,	GradientDescentOptimizer,	4,	8.12305097927,	11.6106401061,	13.5952658977,	3.91261830129,	None,	None,	-0.413935568159,	-0.413935568159
2018-03-27 18:12:28,	relu,	0.789634215716,	0.78227965048,	5521,	253,	0.0131772816857,	GradientDescentOptimizer,	4,	8.03504944197,	11.7250152159,	13.475543605,	5.60687670661,	None,	None,	-0.539139957821,	-0.539139957821
2018-03-27 18:12:28,	relu,	0.79343785532,	0.773101072838,	2293,	253,	0.0122329580901,	GradientDescentOptimizer,	4,	8.09025662912,	11.6681300095,	13.4738820141,	3.91762983682,	None,	None,	-0.191402305247,	-0.191402305247
2018-03-27 18:12:28,	relu,	0.793050829572,	0.778124214585,	5537,	254,	0.0129222532545,	GradientDescentOptimizer,	4,	8.03278553419,	11.6664584397,	10.9814595343,	3.97927135276,	None,	None,	-0.749329546645,	-0.749329546645
2018-03-27 18:12:28,	relu,	0.794589240344,	0.778396745364,	5619,	254,	0.0122653026887,	GradientDescentOptimizer,	4,	8.10559441737,	11.7447168104,	13.6437357586,	4.15092895101,	None,	None,	-0.639806070588,	-0.639806070588
2018-03-27 18:12:28,	relu,	0.791837893433,	0.774354091673,	5332,	254,	0.0114618313529,	GradientDescentOptimizer,	4,	8.07235506107,	11.5838751355,	13.5249393584,	3.99804038403,	None,	None,	-0.16114785807,	-0.16114785807
2018-03-27 18:12:28,	relu,	0.788664918843,	0.775294849621,	5714,	254,	0.0116757093415,	GradientDescentOptimizer,	4,	8.0742038088,	11.5549243866,	10.7667359346,	4.07954740007,	None,	None,	-0.438361216723,	-0.438361216723
2018-03-27 18:12:28,	relu,	0.793936765217,	0.776913303896,	5450,	252,	0.0130779381669,	GradientDescentOptimizer,	4,	8.07797146779,	11.5700991732,	13.5996252662,	4.02875982345,	None,	None,	-0.734533538042,	-0.734533538042
2018-03-27 18:12:28,	relu,	0.796242181608,	0.777251055955,	3856,	252,	0.0125710091871,	GradientDescentOptimizer,	4,	8.03434165371,	11.7271866001,	12.8564595343,	4.12822374858,	None,	None,	-0.243601602789,	-0.243601602789
2018-03-27 18:12:28,	relu,	0.727134215716,	0.785811209704,	5401,	252,	0.0132375430885,	GradientDescentOptimizer,	4,	8.0959331058,	11.6829007046,	13.5256703789,	4.66937670661,	None,	None,	-0.433465262487,	-0.433465262487
2018-03-27 18:12:28,	relu,	0.695884215716,	0.774900432669,	4391,	253,	0.0113299765126,	GradientDescentOptimizer,	4,	8.03483095978,	11.7734266642,	13.4517341653,	3.96088952009,	None,	None,	-0.939542345941,	-0.939542345941
2018-03-27 18:12:28,	relu,	0.78349282246,	0.776653172047,	5493,	253,	0.0127545535149,	GradientDescentOptimizer,	4,	8.12000436841,	11.6160784274,	13.6771169685,	4.12211004176,	None,	None,	-0.210270406367,	-0.210270406367
2018-03-27 18:12:28,	relu,	0.784158600704,	0.774969909365,	5430,	253,	0.0127597117643,	GradientDescentOptimizer,	4,	8.11928416895,	11.6691309127,	10.7725388583,	4.0280773681,	None,	None,	-0.860323130647,	-0.860323130647
2018-03-27 18:12:28,	relu,	0.795199903471,	0.780721979863,	5547,	264,	0.012700640512,	GradientDescentOptimizer,	4,	8.14407171111,	11.6554263826,	13.5655078329,	3.98740307631,	None,	None,	-0.575178476927,	-0.575178476927
2018-03-27 18:12:28,	relu,	0.779264967194,	0.780128115343,	5533,	253,	0.0126171597619,	GradientDescentOptimizer,	4,	8.14266525249,	11.7041447194,	13.5861913636,	4.04027619291,	None,	None,	-0.965370485046,	-0.965370485046
2018-03-27 18:12:28,	relu,	0.782380860456,	0.771415154876,	5308,	251,	0.0133517427112,	GradientDescentOptimizer,	4,	8.23905903778,	11.7810173288,	13.5189867438,	3.9391756514,	None,	None,	-0.380999792239,	-0.380999792239
2018-03-27 18:12:28,	relu,	0.789614658184,	0.776664999166,	2611,	252,	0.0139867252461,	GradientDescentOptimizer,	4,	8.26236208427,	11.6762469249,	13.6774914865,	5.13812670661,	None,	None,	-0.442067484289,	-0.442067484289
2018-03-27 18:12:28,	relu,	0.78299048017,	0.775946231222,	5540,	255,	0.0124041793291,	GradientDescentOptimizer,	4,	8.07717015105,	11.6778711042,	12.3877095343,	4.13982900436,	None,	None,	-0.0501961109746,	-0.0501961109746
2018-03-27 18:12:28,	relu,	0.793174815029,	0.776307905041,	5403,	252,	0.0126190975349,	GradientDescentOptimizer,	4,	8.09252421379,	11.6289895957,	13.5064171266,	4.1310218107,	None,	None,	-0.177105748878,	-0.177105748878
2018-03-27 18:12:28,	relu,	0.785874664886,	0.774602426878,	5229,	252,	0.0122755722396,	GradientDescentOptimizer,	4,	8.17996495998,	11.6915499827,	13.5874941182,	4.03346713944,	None,	None,	-0.476719929338,	-0.476719929338
2018-03-27 18:12:28,	relu,	0.780784206526,	0.776879346588,	5635,	252,	0.0112461514028,	GradientDescentOptimizer,	4,	8.1695986144,	11.7334476056,	11.5057413072,	3.94319269655,	None,	None,	-0.43859608403,	-0.43859608403
2018-03-27 18:12:28,	relu,	0.784338705868,	0.775066281972,	5586,	252,	0.0128281048913,	GradientDescentOptimizer,	4,	8.03788201279,	11.6897244788,	13.6799706692,	4.04131381342,	None,	None,	-0.981225196523,	-0.981225196523
2018-03-27 18:12:28,	relu,	0.789018124184,	0.778021014168,	5403,	253,	0.012263395752,	GradientDescentOptimizer,	4,	8.12684769525,	11.7184854059,	13.6106318576,	4.04533267604,	None,	None,	-0.953337402779,	-0.953337402779
2018-03-27 18:12:28,	relu,	0.726117832221,	0.779152887737,	5436,	252,	0.0122783699279,	GradientDescentOptimizer,	4,	8.19494557626,	11.7196378207,	13.5198811951,	4.22738347956,	None,	None,	-0.595234321402,	-0.595234321402
2018-03-27 18:12:28,	relu,	0.794433498779,	0.777622693043,	3372,	253,	0.0123450305993,	GradientDescentOptimizer,	4,	8.08270434473,	11.6450967982,	13.5598209155,	4.10082952117,	None,	None,	-0.777523602351,	-0.777523602351
2018-03-27 18:12:28,	relu,	0.785564498295,	0.777105561092,	5270,	255,	0.0118532250952,	GradientDescentOptimizer,	4,	8.07261160317,	11.6291984794,	11.6693387819,	5.38774745904,	None,	None,	-0.334210967151,	-0.334210967151
2018-03-27 18:12:28,	relu,	0.786105710224,	0.774474497195,	5527,	253,	0.012196303779,	GradientDescentOptimizer,	4,	7.95119927365,	11.6475876787,	13.5443387819,	4.0980281819,	None,	None,	-0.0328975129769,	-0.0328975129769
2018-03-27 18:12:28,	relu,	0.785975894307,	0.774683791546,	5393,	254,	0.0132641206648,	GradientDescentOptimizer,	4,	8.13798605084,	11.6228336684,	13.5596951901,	4.11812218202,	None,	None,	-0.667017480502,	-0.667017480502
2018-03-27 18:12:28,	relu,	0.796207183926,	0.776353636906,	5440,	252,	0.0132505737383,	GradientDescentOptimizer,	4,	8.30378487828,	11.6066719274,	10.8140922289,	4.10306230585,	None,	None,	-0.0990750487007,	-0.0990750487007
2018-03-27 18:12:28,	relu,	0.79223526154,	0.776549978524,	5443,	252,	0.0119724666795,	GradientDescentOptimizer,	4,	7.97501075556,	11.7706414991,	13.6041800863,	4.17998155576,	None,	None,	-0.735972881037,	-0.735972881037
2018-03-27 18:12:28,	relu,	0.79823255331,	0.776470262788,	4666,	252,	0.0129334793049,	GradientDescentOptimizer,	4,	8.14574289877,	11.6945798017,	10.8870440032,	3.99387173677,	None,	None,	-0.9310690773,	-0.9310690773
2018-03-27 18:12:28,	relu,	0.790768602744,	0.778871402023,	5345,	254,	0.0125249112234,	GradientDescentOptimizer,	4,	8.09289788607,	11.7186712155,	13.6229378405,	4.10745353045,	None,	None,	-0.188485087985,	-0.188485087985
2018-03-27 18:12:28,	relu,	0.778587894209,	0.776615735527,	5406,	251,	0.0116980493464,	GradientDescentOptimizer,	4,	8.12825665534,	11.8241049589,	13.6502851088,	5.62212245904,	None,	None,	-0.852983528942,	-0.852983528942
2018-03-27 18:12:28,	relu,	0.789998594782,	0.780273456217,	5573,	254,	0.0126020151532,	GradientDescentOptimizer,	4,	8.01622056692,	11.6015726293,	13.589721243,	4.05204013116,	None,	None,	-0.939584670239,	-0.939584670239
2018-03-27 18:12:28,	relu,	0.791372438204,	0.774129985108,	5396,	255,	0.0131270868466,	GradientDescentOptimizer,	4,	8.19469678545,	11.638165313,	13.675630148,	3.97687029691,	None,	None,	-0.865258640962,	-0.865258640962
2018-03-27 18:12:28,	relu,	0.78441653475,	0.779935460439,	5294,	255,	0.0120956873569,	GradientDescentOptimizer,	4,	8.23023234947,	11.6690287238,	11.9037137819,	4.05692092607,	None,	None,	-0.903066676828,	-0.903066676828
2018-03-27 18:12:28,	relu,	0.791129560064,	0.773086126692,	2774,	252,	0.0135897774677,	GradientDescentOptimizer,	4,	8.02837205194,	11.6662060147,	13.5920444087,	4.1166188198,	None,	None,	-0.594711618265,	-0.594711618265
2018-03-27 18:12:28,	relu,	0.772992832221,	0.77543823238,	5198,	252,	0.0108345369612,	GradientDescentOptimizer,	4,	7.98682145667,	11.5485965561,	13.5430796146,	3.98841956007,	None,	None,	-0.956112764398,	-0.956112764398
2018-03-27 18:12:28,	relu,	0.793175246804,	0.774724974996,	5410,	253,	0.0114861582354,	GradientDescentOptimizer,	4,	8.22988197359,	11.8754264911,	10.9662137819,	4.04679031127,	None,	None,	-0.863988160038,	-0.863988160038
2018-03-27 18:12:28,	relu,	0.786875060876,	0.773397865604,	5132,	253,	0.0129368517262,	GradientDescentOptimizer,	4,	8.09385717132,	11.6432285789,	13.675143422,	4.06777158009,	None,	None,	-0.303802145176,	-0.303802145176
2018-03-27 18:12:28,	relu,	0.7880788719,	0.779235393923,	3598,	254,	0.013295547009,	GradientDescentOptimizer,	4,	8.14636505586,	11.631109392,	13.7052021558,	4.68462245904,	None,	None,	-0.491939678441,	-0.491939678441
2018-03-27 18:12:28,	relu,	0.710492832221,	0.779814468482,	5569,	253,	0.0128266090135,	GradientDescentOptimizer,	4,	8.08444871097,	11.6733303788,	13.6127761456,	3.98877170279,	None,	None,	-0.0358968650386,	-0.0358968650386
2018-03-27 18:12:28,	relu,	0.800427177784,	0.781447137326,	2139,	254,	0.0124216247727,	GradientDescentOptimizer,	4,	8.06311736767,	11.6260452134,	13.6401782109,	3.97897460343,	None,	None,	-0.818352523801,	-0.818352523801
2018-03-27 18:12:28,	relu,	0.789172060268,	0.776300924031,	5427,	252,	0.0117469196646,	GradientDescentOptimizer,	4,	8.03779124205,	11.7479624306,	10.8803675956,	3.92508465586,	None,	None,	-0.509434031223,	-0.509434031223
2018-03-27 18:12:28,	relu,	0.785716333124,	0.774106319126,	5371,	253,	0.011445473958,	GradientDescentOptimizer,	4,	8.27093264247,	11.7309627138,	13.4202725361,	3.9522848464,	None,	None,	-0.11554073514,	-0.11554073514
2018-03-27 18:12:28,	relu,	0.796652102345,	0.773398056813,	5512,	252,	0.0136443121752,	GradientDescentOptimizer,	4,	8.15016547796,	11.6866923398,	12.8412137819,	4.00973518326,	None,	None,	-0.750427860246,	-0.750427860246
2018-03-27 18:12:28,	relu,	0.783704801268,	0.779559337622,	5409,	254,	0.0119922654946,	GradientDescentOptimizer,	4,	8.2013719555,	11.7134263175,	13.5813000886,	4.07928435718,	None,	None,	-0.442350060171,	-0.442350060171
2018-03-27 18:12:28,	relu,	0.786980293942,	0.775313062025,	5507,	252,	0.0121880612492,	GradientDescentOptimizer,	4,	8.17444763441,	11.6491073307,	13.4882124411,	4.12934976041,	None,	None,	-0.695661378797,	-0.695661378797
2018-03-27 18:12:28,	relu,	0.795583908655,	0.774577435228,	2436,	254,	0.0125897684555,	GradientDescentOptimizer,	4,	8.23452381641,	11.289986916,	13.4589007238,	4.01623824982,	None,	None,	-0.809712756707,	-0.809712756707
2018-03-27 18:12:28,	relu,	0.789339342104,	0.769635279837,	5247,	252,	0.0116683537897,	GradientDescentOptimizer,	4,	8.20610233657,	11.775904783,	10.7875628768,	5.15337245904,	None,	None,	-0.0402591366007,	-0.0402591366007
2018-03-27 18:12:28,	relu,	0.741742832221,	0.777882415078,	4090,	261,	0.0112667009026,	GradientDescentOptimizer,	4,	8.16608598857,	11.7179697333,	13.6160163142,	3.99003489771,	None,	None,	-0.90799362296,	-0.90799362296
2018-03-27 18:12:28,	relu,	0.786888812314,	0.775725612857,	5531,	252,	0.0120793873064,	GradientDescentOptimizer,	4,	8.01749972381,	11.6496447655,	13.4745000596,	3.97179167645,	None,	None,	-0.206569547759,	-0.206569547759
2018-03-27 18:12:28,	relu,	0.786516032312,	0.777288736635,	5243,	252,	0.012803103109,	GradientDescentOptimizer,	4,	8.08146522692,	11.5837112839,	12.3724637819,	4.02596416529,	None,	None,	-0.740996643514,	-0.740996643514
2018-03-27 18:12:28,	relu,	0.785881081599,	0.771640506841,	5336,	252,	0.0129700442497,	GradientDescentOptimizer,	4,	8.27995787324,	11.7878952669,	13.5537378461,	4.00682767571,	None,	None,	-0.658248668236,	-0.658248668236
2018-03-27 18:12:28,	relu,	0.692835065231,	0.777797922189,	3160,	253,	0.0129904368944,	GradientDescentOptimizer,	4,	8.12446205948,	11.6480692508,	13.5021400845,	3.86728139516,	None,	None,	-0.607149939929,	-0.607149939929
2018-03-27 18:12:28,	relu,	0.791725178564,	0.771509872494,	5582,	252,	0.013518877831,	GradientDescentOptimizer,	4,	8.01902501041,	11.6075850657,	13.5693913669,	4.06784368278,	None,	None,	-0.24476672187,	-0.24476672187
2018-03-27 18:12:28,	relu,	0.789885234737,	0.778728766776,	5593,	251,	0.0109394978354,	GradientDescentOptimizer,	4,	8.0795025704,	11.6981482032,	13.4925410259,	4.01667331818,	None,	None,	-0.30780532938,	-0.30780532938
2018-03-27 18:12:28,	relu,	0.79184021253,	0.777561906059,	5357,	252,	0.0111035269337,	GradientDescentOptimizer,	4,	8.14426860963,	11.665051853,	11.4349637819,	4.21587245904,	None,	None,	-0.518529091755,	-0.518529091755
2018-03-27 18:12:28,	relu,	0.796808180316,	0.776542984458,	5508,	251,	0.0133427739258,	GradientDescentOptimizer,	4,	8.18050175628,	11.565916017,	13.3099637819,	3.94416758976,	None,	None,	-0.3872329145,	-0.3872329145
2018-03-27 18:12:28,	relu,	0.798137247007,	0.776909113778,	5487,	254,	0.0131747464698,	GradientDescentOptimizer,	4,	8.02940366399,	11.6571094358,	13.6001344113,	4.05667466628,	None,	None,	-0.406046702956,	-0.406046702956
